flow_key,status,total_bytes,received_bytes,completion_percent,first_timestamp_ms,last_timestamp_ms,duration_ms,server_isn_set,buffered_packets,tcp_seqs_count,request_method,request_uri,request_host,request_user_agent,client_addr,client_port,server_addr,server_port,request_timestamp_ms
completed_10,archived,21157130,21157130,100.00,1763162521117,1763162522289,1172,true,0,0,"GET","/images/rotatd_2.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162521117
completed_11,archived,22597486,22597486,100.00,1763162520994,1763162522403,1409,true,0,0,"GET","/images/rotatd_19.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162520994
completed_12,archived,22528372,22528372,100.00,1763162520880,1763162522407,1527,true,0,0,"GET","/images/rotatd_18.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162520880
completed_13,archived,22725558,22725558,100.00,1763162522417,1763162523733,1316,true,0,0,"GET","/images/rotatd_21.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162522417
completed_14,archived,22663075,22663075,100.00,1763162522328,1763162523804,1476,true,0,0,"GET","/images/rotatd_20.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162522328
completed_15,archived,22787114,22787114,100.00,1763162522574,1763162523895,1321,true,0,0,"GET","/images/rotatd_22.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162522574
completed_16,archived,22842044,22842044,100.00,1763162522692,1763162523897,1205,true,0,0,"GET","/images/rotatd_23.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162522692
completed_17,archived,22944258,22944258,100.00,1763162522694,1763162523981,1287,true,0,0,"GET","/images/rotatd_25.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162522694
completed_18,archived,22897586,22897586,100.00,1763162522692,1763162524176,1484,true,0,0,"GET","/images/rotatd_24.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162522692
completed_19,archived,22992737,22992737,100.00,1763162523989,1763162525396,1407,true,0,0,"GET","/images/rotatd_26.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162523989
completed_20,archived,23044837,23044837,100.00,1763162524091,1763162525466,1375,true,0,0,"GET","/images/rotatd_27.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162524091
completed_21,archived,23087263,23087263,100.00,1763162524164,1763162525556,1392,true,0,0,"GET","/images/rotatd_28.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162524164
completed_22,archived,23126910,23126910,100.00,1763162524170,1763162525576,1406,true,0,0,"GET","/images/rotatd_29.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162524170
completed_23,archived,21256872,21256872,100.00,1763162524263,1763162525600,1337,true,0,0,"GET","/images/rotatd_3.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162524263
completed_24,archived,23167133,23167133,100.00,1763162524284,1763162525723,1439,true,0,0,"GET","/images/rotatd_30.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162524284
completed_25,archived,23232860,23232860,100.00,1763162525516,1763162526931,1415,true,0,0,"GET","/images/rotatd_32.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162525516
completed_26,archived,23309396,23309396,100.00,1763162525741,1763162526987,1246,true,0,0,"GET","/images/rotatd_35.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162525741
completed_27,archived,23203541,23203541,100.00,1763162525509,1763162527016,1507,true,0,0,"GET","/images/rotatd_31.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162525509
completed_28,archived,23263054,23263054,100.00,1763162525645,1763162527095,1450,true,0,0,"GET","/images/rotatd_33.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162525645
completed_29,archived,23331058,23331058,100.00,1763162525875,1763162527112,1237,true,0,0,"GET","/images/rotatd_36.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162525875
completed_30,archived,23285248,23285248,100.00,1763162525707,1763162527227,1520,true,0,0,"GET","/images/rotatd_34.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162525707
completed_31,archived,23352231,23352231,100.00,1763162527051,1763162560754,33703,true,0,0,"GET","/images/rotatd_37.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162527051
completed_32,archived,21364781,21364781,100.00,1763162527255,1763162560764,33509,true,0,0,"GET","/images/rotatd_4.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162527255
completed_33,archived,23370464,23370464,100.00,1763162527118,1763162560848,33730,true,0,0,"GET","/images/rotatd_38.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162527118
completed_34,archived,23387149,23387149,100.00,1763162527125,1763162560880,33755,true,0,0,"GET","/images/rotatd_39.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162527125
completed_35,archived,23398690,23398690,100.00,1763162527296,1763162561052,33756,true,0,0,"GET","/images/rotatd_40.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162527296
completed_36,archived,23407944,23407944,100.00,1763162527402,1763162561265,33863,true,0,0,"GET","/images/rotatd_41.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162527402
completed_37,archived,23414293,23414293,100.00,1763162561176,1763162562660,1484,true,0,0,"GET","/images/rotatd_42.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162561176
completed_38,archived,23444253,23444253,100.00,1763162561264,1763162562722,1458,true,0,0,"GET","/images/rotatd_45.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162561264
completed_39,archived,23422798,23422798,100.00,1763162561260,1763162562788,1528,true,0,0,"GET","/images/rotatd_44.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162561260
completed_40,archived,23418904,23418904,100.00,1763162561177,1763162562803,1626,true,0,0,"GET","/images/rotatd_43.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162561177
completed_41,archived,23414107,23414107,100.00,1763162561373,1763162562817,1444,true,0,0,"GET","/images/rotatd_46.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162561373
completed_42,archived,23415454,23415454,100.00,1763162561655,1763162563067,1412,true,0,0,"GET","/images/rotatd_47.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162561655
completed_43,archived,21463952,21463952,100.00,1763162562951,1763162564119,1168,true,0,0,"GET","/images/rotatd_5.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162562951
completed_44,archived,23398955,23398955,100.00,1763162562875,1763162564153,1278,true,0,0,"GET","/images/rotatd_48.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162562875
completed_45,archived,23376605,23376605,100.00,1763162563066,1763162564426,1360,true,0,0,"GET","/images/rotatd_50.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162563066
completed_46,archived,23387722,23387722,100.00,1763162562949,1763162564438,1489,true,0,0,"GET","/images/rotatd_49.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162562949
completed_47,archived,23357298,23357298,100.00,1763162563155,1763162564552,1397,true,0,0,"GET","/images/rotatd_51.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162563155
completed_48,archived,23338861,23338861,100.00,1763162563313,1763162564921,1608,true,0,0,"GET","/images/rotatd_52.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162563313
completed_49,archived,23318259,23318259,100.00,1763162564413,1763162566225,1812,true,0,0,"GET","/images/rotatd_53.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162564413
completed_50,archived,23290726,23290726,100.00,1763162564487,1763162566260,1773,true,0,0,"GET","/images/rotatd_54.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162564487
completed_51,archived,23261092,23261092,100.00,1763162564750,1763162566408,1658,true,0,0,"GET","/images/rotatd_55.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162564750
completed_52,archived,23227323,23227323,100.00,1763162564921,1763162566580,1659,true,0,0,"GET","/images/rotatd_56.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162564921
completed_53,archived,23201737,23201737,100.00,1763162564991,1763162566582,1591,true,0,0,"GET","/images/rotatd_57.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162564991
completed_54,archived,23169159,23169159,100.00,1763162565409,1763162566879,1470,true,0,0,"GET","/images/rotatd_58.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162565409
completed_55,archived,21562749,21562749,100.00,1763162566585,1763162567700,1115,true,0,0,"GET","/images/rotatd_6.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162566585
completed_56,archived,23126707,23126707,100.00,1763162566494,1763162567866,1372,true,0,0,"GET","/images/rotatd_59.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162566494
completed_57,archived,23086156,23086156,100.00,1763162566739,1763162567938,1199,true,0,0,"GET","/images/rotatd_60.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162566739
completed_58,archived,23052200,23052200,100.00,1763162566886,1763162568193,1307,true,0,0,"GET","/images/rotatd_61.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162566886
completed_59,archived,23003864,23003864,100.00,1763162566957,1763162568259,1302,true,0,0,"GET","/images/rotatd_62.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162566957
completed_60,archived,22959723,22959723,100.00,1763162567140,1763162568419,1279,true,0,0,"GET","/images/rotatd_63.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162567140
completed_61,archived,22909104,22909104,100.00,1763162567832,1763162569504,1672,true,0,0,"GET","/images/rotatd_64.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162567832
completed_62,archived,22856873,22856873,100.00,1763162567897,1763162569601,1704,true,0,0,"GET","/images/rotatd_65.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162567897
completed_63,archived,22804925,22804925,100.00,1763162567980,1763162569698,1718,true,0,0,"GET","/images/rotatd_66.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162567980
completed_64,archived,22747667,22747667,100.00,1763162568354,1763162569962,1608,true,0,0,"GET","/images/rotatd_67.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162568354
completed_65,archived,22682409,22682409,100.00,1763162568476,1763162570133,1657,true,0,0,"GET","/images/rotatd_68.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162568476
completed_66,archived,22620725,22620725,100.00,1763162568896,1763162570303,1407,true,0,0,"GET","/images/rotatd_69.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162568896
completed_67,archived,21643273,21643273,100.00,1763162569781,1763162571081,1300,true,0,0,"GET","/images/rotatd_7.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162569781
completed_68,archived,22484926,22484926,100.00,1763162569996,1763162571333,1337,true,0,0,"GET","/images/rotatd_71.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162569996
completed_69,archived,22552127,22552127,100.00,1763162569920,1763162571367,1447,true,0,0,"GET","/images/rotatd_70.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162569920
completed_70,archived,22407436,22407436,100.00,1763162570359,1763162571645,1286,true,0,0,"GET","/images/rotatd_72.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162570359
completed_71,archived,22335522,22335522,100.00,1763162570564,1763162571965,1401,true,0,0,"GET","/images/rotatd_73.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162570564
completed_72,archived,22256619,22256619,100.00,1763162570679,1763162572193,1514,true,0,0,"GET","/images/rotatd_74.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162570679
completed_73,archived,22179310,22179310,100.00,1763162571365,1763162572616,1251,true,0,0,"GET","/images/rotatd_75.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162571365
completed_74,archived,22020368,22020368,100.00,1763162571776,1763162572973,1197,true,0,0,"GET","/images/rotatd_77.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162571776
completed_75,archived,22099891,22099891,100.00,1763162571686,1763162572987,1301,true,0,0,"GET","/images/rotatd_76.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162571686
completed_76,archived,21938555,21938555,100.00,1763162571944,1763162573179,1235,true,0,0,"GET","/images/rotatd_78.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162571944
completed_77,archived,21829650,21829650,100.00,1763162572306,1763162573407,1101,true,0,0,"GET","/images/rotatd_79.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162572306
completed_78,archived,21731311,21731311,100.00,1763162572515,1763162573622,1107,true,0,0,"GET","/images/rotatd_8.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162572515
completed_79,archived,21745132,21745132,100.00,1763162572842,1763162574172,1330,true,0,0,"GET","/images/rotatd_80.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162572842
completed_80,archived,21660523,21660523,100.00,1763162573029,1763162574236,1207,true,0,0,"GET","/images/rotatd_81.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162573029
completed_81,archived,21573964,21573964,100.00,1763162573193,1763162574436,1243,true,0,0,"GET","/images/rotatd_82.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162573193
completed_82,archived,21488967,21488967,100.00,1763162573314,1763162574625,1311,true,0,0,"GET","/images/rotatd_83.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162573314
completed_83,archived,21384734,21384734,100.00,1763162573646,1763162574894,1248,true,0,0,"GET","/images/rotatd_84.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162573646
completed_84,archived,21284576,21284576,100.00,1763162573908,1763162575081,1173,true,0,0,"GET","/images/rotatd_85.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46260,"10.0.2.5",8080,1763162573908
completed_85,archived,21189648,21189648,100.00,1763162574345,1763162575435,1090,true,0,0,"GET","/images/rotatd_86.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46276,"10.0.2.5",8080,1763162574345
completed_86,archived,20987425,20987425,100.00,1763162574724,1763162575910,1186,true,0,0,"GET","/images/rotatd_88.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46246,"10.0.2.5",8080,1763162574724
completed_87,archived,21088722,21088722,100.00,1763162574521,1763162575985,1464,true,0,0,"GET","/images/rotatd_87.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",42824,"10.0.2.5",8080,1763162574521
completed_88,archived,20883802,20883802,100.00,1763162574879,1763162576131,1252,true,0,0,"GET","/images/rotatd_89.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46242,"10.0.2.5",8080,1763162574879
completed_89,archived,21809728,21809728,100.00,1763162575159,1763162576293,1134,true,0,0,"GET","/images/rotatd_9.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0","10.0.0.140",46264,"10.0.2.5",8080,1763162575159
