flow_key,status,total_bytes,received_bytes,completion_percent,first_timestamp_ms,last_timestamp_ms,duration_ms,server_isn_set,buffered_packets,tcp_seqs_count,request_method,request_uri,request_host,request_user_agent,client_addr,client_port,server_addr,server_port,request_timestamp_ms
completed_17,archived,22787114,22787114,100.00,1763163232896,1763163235798,2902,true,0,0,"GET","/images/rotatd_22.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163232896
completed_18,archived,22842044,22842044,100.00,1763163232942,1763163235829,2887,true,0,0,"GET","/images/rotatd_23.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163232942
completed_19,archived,22944258,22944258,100.00,1763163233056,1763163235853,2797,true,0,0,"GET","/images/rotatd_25.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163233056
completed_20,archived,21256872,21256872,100.00,1763163236111,1763163238577,2466,true,0,0,"GET","/images/rotatd_3.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163236111
completed_21,archived,23044837,23044837,100.00,1763163235865,1763163238777,2912,true,0,0,"GET","/images/rotatd_27.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47338,"10.0.2.5",8080,1763163235865
completed_22,archived,22992737,22992737,100.00,1763163235817,1763163238828,3011,true,0,0,"GET","/images/rotatd_26.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47300,"10.0.2.5",8080,1763163235817
completed_23,archived,23087263,23087263,100.00,1763163236009,1763163239014,3005,true,0,0,"GET","/images/rotatd_28.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163236009
completed_24,archived,23126910,23126910,100.00,1763163236078,1763163239201,3123,true,0,0,"GET","/images/rotatd_29.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163236078
completed_25,archived,23167133,23167133,100.00,1763163236216,1763163239249,3033,true,0,0,"GET","/images/rotatd_30.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163236216
completed_26,archived,23232860,23232860,100.00,1763163239193,1763163242365,3172,true,0,0,"GET","/images/rotatd_32.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163239193
completed_27,archived,23263054,23263054,100.00,1763163239231,1763163242571,3340,true,0,0,"GET","/images/rotatd_33.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47338,"10.0.2.5",8080,1763163239231
completed_28,archived,23203541,23203541,100.00,1763163239010,1763163242632,3622,true,0,0,"GET","/images/rotatd_31.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47300,"10.0.2.5",8080,1763163239010
completed_29,archived,23285248,23285248,100.00,1763163239368,1763163242834,3466,true,0,0,"GET","/images/rotatd_34.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163239368
completed_30,archived,23309396,23309396,100.00,1763163239438,1763163242865,3427,true,0,0,"GET","/images/rotatd_35.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163239438
completed_31,archived,23331058,23331058,100.00,1763163239587,1763163242916,3329,true,0,0,"GET","/images/rotatd_36.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163239587
completed_32,archived,23370464,23370464,100.00,1763163242844,1763163246051,3207,true,0,0,"GET","/images/rotatd_38.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163242844
completed_33,archived,21364781,21364781,100.00,1763163243081,1763163246089,3008,true,0,0,"GET","/images/rotatd_4.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163243081
completed_34,archived,23387149,23387149,100.00,1763163242888,1763163246245,3357,true,0,0,"GET","/images/rotatd_39.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47338,"10.0.2.5",8080,1763163242888
completed_35,archived,23352231,23352231,100.00,1763163242814,1763163246278,3464,true,0,0,"GET","/images/rotatd_37.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47300,"10.0.2.5",8080,1763163242814
completed_36,archived,23398690,23398690,100.00,1763163243146,1763163246518,3372,true,0,0,"GET","/images/rotatd_40.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163243146
completed_37,archived,23407944,23407944,100.00,1763163243290,1763163246561,3271,true,0,0,"GET","/images/rotatd_41.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163243290
completed_38,archived,23422798,23422798,100.00,1763163246488,1763163249627,3139,true,0,0,"GET","/images/rotatd_44.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163246488
completed_39,archived,23414293,23414293,100.00,1763163246341,1763163249651,3310,true,0,0,"GET","/images/rotatd_42.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163246341
completed_40,archived,23444253,23444253,100.00,1763163246524,1763163249848,3324,true,0,0,"GET","/images/rotatd_45.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47338,"10.0.2.5",8080,1763163246524
completed_41,archived,23418904,23418904,100.00,1763163246458,1763163249869,3411,true,0,0,"GET","/images/rotatd_43.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47300,"10.0.2.5",8080,1763163246458
completed_42,archived,23414107,23414107,100.00,1763163246704,1763163250148,3444,true,0,0,"GET","/images/rotatd_46.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163246704
completed_43,archived,23415454,23415454,100.00,1763163246855,1763163250188,3333,true,0,0,"GET","/images/rotatd_47.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163246855
completed_44,archived,21463952,21463952,100.00,1763163250109,1763163252949,2840,true,0,0,"GET","/images/rotatd_5.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163250109
completed_45,archived,23398955,23398955,100.00,1763163249946,1763163253338,3392,true,0,0,"GET","/images/rotatd_48.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163249946
completed_46,archived,23376605,23376605,100.00,1763163250154,1763163253493,3339,true,0,0,"GET","/images/rotatd_50.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47338,"10.0.2.5",8080,1763163250154
completed_47,archived,23387722,23387722,100.00,1763163250069,1763163253571,3502,true,0,0,"GET","/images/rotatd_49.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47300,"10.0.2.5",8080,1763163250069
completed_48,archived,23357298,23357298,100.00,1763163250406,1763163253782,3376,true,0,0,"GET","/images/rotatd_51.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163250406
completed_49,archived,23338861,23338861,100.00,1763163250567,1763163253820,3253,true,0,0,"GET","/images/rotatd_52.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163250567
completed_50,archived,23318259,23318259,100.00,1763163253362,1763163256072,2710,true,0,0,"GET","/images/rotatd_53.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163253362
completed_51,archived,23290726,23290726,100.00,1763163253648,1763163256445,2797,true,0,0,"GET","/images/rotatd_54.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163253648
completed_52,archived,23227323,23227323,100.00,1763163253791,1763163256682,2891,true,0,0,"GET","/images/rotatd_56.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47338,"10.0.2.5",8080,1763163253791
completed_53,archived,23261092,23261092,100.00,1763163253737,1763163256724,2987,true,0,0,"GET","/images/rotatd_55.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47300,"10.0.2.5",8080,1763163253737
completed_54,archived,23201737,23201737,100.00,1763163253945,1763163256923,2978,true,0,0,"GET","/images/rotatd_57.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163253945
completed_55,archived,23169159,23169159,100.00,1763163254069,1763163256960,2891,true,0,0,"GET","/images/rotatd_58.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163254069
completed_56,archived,23126707,23126707,100.00,1763163256470,1763163259396,2926,true,0,0,"GET","/images/rotatd_59.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163256470
completed_57,archived,21562749,21562749,100.00,1763163256795,1763163259517,2722,true,0,0,"GET","/images/rotatd_6.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163256795
completed_58,archived,23052200,23052200,100.00,1763163256936,1763163260057,3121,true,0,0,"GET","/images/rotatd_61.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47338,"10.0.2.5",8080,1763163256936
completed_59,archived,23086156,23086156,100.00,1763163256877,1763163260085,3208,true,0,0,"GET","/images/rotatd_60.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47300,"10.0.2.5",8080,1763163256877
completed_60,archived,23003864,23003864,100.00,1763163257170,1763163260263,3093,true,0,0,"GET","/images/rotatd_62.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163257170
completed_61,archived,22959723,22959723,100.00,1763163257330,1763163260299,2969,true,0,0,"GET","/images/rotatd_63.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163257330
completed_62,archived,22856873,22856873,100.00,1763163259973,1763163262613,2640,true,0,0,"GET","/images/rotatd_65.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163259973
completed_63,archived,22909104,22909104,100.00,1763163259760,1763163262728,2968,true,0,0,"GET","/images/rotatd_64.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163259760
completed_64,archived,22747667,22747667,100.00,1763163260282,1763163263079,2797,true,0,0,"GET","/images/rotatd_67.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47338,"10.0.2.5",8080,1763163260282
completed_65,archived,22804925,22804925,100.00,1763163260229,1763163263133,2904,true,0,0,"GET","/images/rotatd_66.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47300,"10.0.2.5",8080,1763163260229
completed_66,archived,22682409,22682409,100.00,1763163260504,1763163263359,2855,true,0,0,"GET","/images/rotatd_68.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163260504
completed_67,archived,22620725,22620725,100.00,1763163260634,1763163263378,2744,true,0,0,"GET","/images/rotatd_69.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163260634
completed_68,archived,21643273,21643273,100.00,1763163262952,1763163265618,2666,true,0,0,"GET","/images/rotatd_7.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163262952
completed_69,archived,22552127,22552127,100.00,1763163263015,1763163265667,2652,true,0,0,"GET","/images/rotatd_70.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163263015
completed_70,archived,22407436,22407436,100.00,1763163263376,1763163266131,2755,true,0,0,"GET","/images/rotatd_72.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47338,"10.0.2.5",8080,1763163263376
completed_71,archived,22484926,22484926,100.00,1763163263341,1763163266186,2845,true,0,0,"GET","/images/rotatd_71.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47300,"10.0.2.5",8080,1763163263341
completed_72,archived,22335522,22335522,100.00,1763163263606,1763163266365,2759,true,0,0,"GET","/images/rotatd_73.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163263606
completed_73,archived,22256619,22256619,100.00,1763163263722,1763163266386,2664,true,0,0,"GET","/images/rotatd_74.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163263722
completed_74,archived,22179310,22179310,100.00,1763163265859,1763163268688,2829,true,0,0,"GET","/images/rotatd_75.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163265859
completed_75,archived,22099891,22099891,100.00,1763163266091,1763163268740,2649,true,0,0,"GET","/images/rotatd_76.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163266091
completed_76,archived,21938555,21938555,100.00,1763163266403,1763163269121,2718,true,0,0,"GET","/images/rotatd_78.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47338,"10.0.2.5",8080,1763163266403
completed_77,archived,22020368,22020368,100.00,1763163266370,1763163269177,2807,true,0,0,"GET","/images/rotatd_77.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47300,"10.0.2.5",8080,1763163266370
completed_78,archived,21731311,21731311,100.00,1763163266687,1763163269289,2602,true,0,0,"GET","/images/rotatd_8.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163266687
completed_79,archived,21829650,21829650,100.00,1763163266575,1763163269291,2716,true,0,0,"GET","/images/rotatd_79.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163266575
