flow_key,status,total_bytes,received_bytes,completion_percent,first_timestamp_ms,last_timestamp_ms,duration_ms,server_isn_set,buffered_packets,tcp_seqs_count,request_method,request_uri,request_host,request_user_agent,client_addr,client_port,server_addr,server_port,request_timestamp_ms
completed_0,archived,1895,1895,100.00,1763162719639,1763162719643,4,true,0,0,"GET","/gallery.html","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",52328,"10.0.2.5",8080,1763162719639
completed_1,archived,153,153,100.00,1763162719679,1763162720174,495,true,0,0,"GET","/images/","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",52328,"10.0.2.5",8080,1763162719679
completed_2,archived,21053875,21053875,100.00,1763162720204,1763162722884,2680,true,0,0,"GET","/images/rotatd_1.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",52328,"10.0.2.5",8080,1763162720204
completed_3,archived,21890236,21890236,100.00,1763162720209,1763162723877,3668,true,0,0,"GET","/images/rotatd_10.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",52332,"10.0.2.5",8080,1763162720209
completed_4,archived,21970814,21970814,100.00,1763162720212,1763162723937,3725,true,0,0,"GET","/images/rotatd_11.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",52344,"10.0.2.5",8080,1763162720212
completed_5,archived,22151654,22151654,100.00,1763162720220,1763162724186,3966,true,0,0,"GET","/images/rotatd_13.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",52364,"10.0.2.5",8080,1763162720220
completed_6,archived,22079594,22079594,100.00,1763162720215,1763162724195,3980,true,0,0,"GET","/images/rotatd_12.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",52354,"10.0.2.5",8080,1763162720215
completed_7,archived,22237768,22237768,100.00,1763162720224,1763162724253,4029,true,0,0,"GET","/images/rotatd_14.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",52366,"10.0.2.5",8080,1763162720224
completed_8,archived,22313890,22313890,100.00,1763162723876,1763162726433,2557,true,0,0,"GET","/images/rotatd_15.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",52328,"10.0.2.5",8080,1763162723876
completed_9,archived,21157130,21157130,100.00,1763162724488,1763162726737,2249,true,0,0,"GET","/images/rotatd_2.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",52366,"10.0.2.5",8080,1763162724488
