flow_key,status,total_bytes,received_bytes,completion_percent,first_timestamp_ms,last_timestamp_ms,duration_ms,server_isn_set,buffered_packets,tcp_seqs_count,request_method,request_uri,request_host,request_user_agent,client_addr,client_port,server_addr,server_port,request_timestamp_ms
completed_0,archived,21053875,21053875,100.00,1763160491299,1763160496255,4956,true,0,0,"GET","/images/","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49444,"10.0.2.5",8080,1763160491299
completed_1,archived,555,555,100.00,1763160496294,1763160496300,6,true,0,0,"GET","/favicon.ico","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49444,"10.0.2.5",8080,1763160496294
completed_2,archived,21970814,21970814,100.00,1763160491352,1763160496353,5001,true,0,0,"GET","/images/rotatd_11.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49468,"10.0.2.5",8080,1763160491352
completed_3,archived,21890236,21890236,100.00,1763160491352,1763160496672,5320,true,0,0,"GET","/images/rotatd_10.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49454,"10.0.2.5",8080,1763160491352
completed_4,archived,22151654,22151654,100.00,1763160491592,1763160496766,5174,true,0,0,"GET","/images/rotatd_13.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49484,"10.0.2.5",8080,1763160491592
completed_5,archived,22079594,22079594,100.00,1763160491526,1763160496780,5254,true,0,0,"GET","/images/rotatd_12.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49478,"10.0.2.5",8080,1763160491526
completed_6,archived,22237768,22237768,100.00,1763160491625,1763160496966,5341,true,0,0,"GET","/images/rotatd_14.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49496,"10.0.2.5",8080,1763160491625
completed_7,archived,22313890,22313890,100.00,1763160496309,1763160516812,20503,true,0,0,"GET","/images/rotatd_15.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49444,"10.0.2.5",8080,1763160496309
completed_8,archived,22386230,22386230,100.00,1763160496367,1763160516866,20499,true,0,0,"GET","/images/rotatd_16.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49468,"10.0.2.5",8080,1763160496367
completed_9,archived,22459623,22459623,100.00,1763160496675,1763160517171,20496,true,0,0,"GET","/images/rotatd_17.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49454,"10.0.2.5",8080,1763160496675
completed_10,archived,22528372,22528372,100.00,1763160498791,1763160517701,18910,true,0,0,"GET","/images/rotatd_18.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49478,"10.0.2.5",8080,1763160498791
completed_11,archived,22597486,22597486,100.00,1763160498800,1763160517775,18975,true,0,0,"GET","/images/rotatd_19.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49484,"10.0.2.5",8080,1763160498800
completed_12,archived,21157130,21157130,100.00,1763160498873,1763160517821,18948,true,0,0,"GET","/images/rotatd_2.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49496,"10.0.2.5",8080,1763160498873
completed_13,archived,22663075,22663075,100.00,1763160516830,1763160523828,6998,true,0,0,"GET","/images/rotatd_20.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49444,"10.0.2.5",8080,1763160516830
completed_14,archived,22725558,22725558,100.00,1763160516870,1763160523841,6971,true,0,0,"GET","/images/rotatd_21.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49468,"10.0.2.5",8080,1763160516870
completed_15,archived,22787114,22787114,100.00,1763160517174,1763160524032,6858,true,0,0,"GET","/images/rotatd_22.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49454,"10.0.2.5",8080,1763160517174
completed_16,archived,22842044,22842044,100.00,1763160521194,1763160528293,7099,true,0,0,"GET","/images/rotatd_23.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49478,"10.0.2.5",8080,1763160521194
completed_17,archived,22897586,22897586,100.00,1763160521222,1763160528300,7078,true,0,0,"GET","/images/rotatd_24.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49484,"10.0.2.5",8080,1763160521222
completed_18,archived,22944258,22944258,100.00,1763160521257,1763160528378,7121,true,0,0,"GET","/images/rotatd_25.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49496,"10.0.2.5",8080,1763160521257
completed_19,archived,22992737,22992737,100.00,1763160523831,1763160535880,12049,true,0,0,"GET","/images/rotatd_26.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49444,"10.0.2.5",8080,1763160523831
completed_20,archived,23044837,23044837,100.00,1763160523845,1763160535933,12088,true,0,0,"GET","/images/rotatd_27.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49468,"10.0.2.5",8080,1763160523845
completed_21,archived,23087263,23087263,100.00,1763160528099,1763160536192,8093,true,0,0,"GET","/images/rotatd_28.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49454,"10.0.2.5",8080,1763160528099
completed_22,archived,21256872,21256872,100.00,1763160535241,1763160536667,1426,true,0,0,"GET","/images/rotatd_3.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49484,"10.0.2.5",8080,1763160535241
completed_23,archived,23126910,23126910,100.00,1763160535216,1763160536747,1531,true,0,0,"GET","/images/rotatd_29.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49478,"10.0.2.5",8080,1763160535216
completed_24,archived,23167133,23167133,100.00,1763160535257,1763160536810,1553,true,0,0,"GET","/images/rotatd_30.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49496,"10.0.2.5",8080,1763160535257
completed_25,archived,23203541,23203541,100.00,1763160535883,1763160537348,1465,true,0,0,"GET","/images/rotatd_31.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49444,"10.0.2.5",8080,1763160535883
completed_26,archived,23232860,23232860,100.00,1763160535939,1763160537412,1473,true,0,0,"GET","/images/rotatd_32.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49468,"10.0.2.5",8080,1763160535939
completed_27,archived,23263054,23263054,100.00,1763160536195,1763160537722,1527,true,0,0,"GET","/images/rotatd_33.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49454,"10.0.2.5",8080,1763160536195
completed_28,archived,23285248,23285248,100.00,1763160536671,1763160538174,1503,true,0,0,"GET","/images/rotatd_34.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","10.0.0.140",49484,"10.0.2.5",8080,1763160536671
